name,category,price_per_kg,season,description
Crop7970,Vegetable,188.63,Monsoon,Crop7970 is a vegetable suitable for monsoon season.
Crop7971,Cereal,113.81,All year,Crop7971 is a cereal suitable for all year season.
Crop7972,Fruit,177.68,Summer,Crop7972 is a fruit suitable for summer season.
Crop7973,Fruit,145.63,Winter,Crop7973 is a fruit suitable for winter season.
Crop7974,Fruit,134.27,Winter,Crop7974 is a fruit suitable for winter season.
Crop7975,Fruit,109.88,Monsoon,Crop7975 is a fruit suitable for monsoon season.
Crop7976,Cereal,140.54,Summer,Crop7976 is a cereal suitable for summer season.
Crop7977,Vegetable,53.94,Winter,Crop7977 is a vegetable suitable for winter season.
Crop7978,Vegetable,64.79,All year,Crop7978 is a vegetable suitable for all year season.
Crop7979,Vegetable,46.56,All year,Crop7979 is a vegetable suitable for all year season.
Crop7980,Fruit,107.27,All year,Crop7980 is a fruit suitable for all year season.
Crop7981,Vegetable,156.53,Winter,Crop7981 is a vegetable suitable for winter season.
Crop7982,Vegetable,63.97,All year,Crop7982 is a vegetable suitable for all year season.
Crop7983,Vegetable,25.46,Monsoon,Crop7983 is a vegetable suitable for monsoon season.
Crop7984,Vegetable,104.11,All year,Crop7984 is a vegetable suitable for all year season.
Crop7985,Cereal,76.75,Monsoon,Crop7985 is a cereal suitable for monsoon season.
Crop7986,Vegetable,54.76,Winter,Crop7986 is a vegetable suitable for winter season.
Crop7987,Fruit,152.06,Summer,Crop7987 is a fruit suitable for summer season.
Crop7988,Fruit,195.12,Winter,Crop7988 is a fruit suitable for winter season.
Crop7989,Cereal,152.18,Monsoon,Crop7989 is a cereal suitable for monsoon season.
Crop7990,Cereal,53.64,Monsoon,Crop7990 is a cereal suitable for monsoon season.
Crop7991,Cereal,47.51,All year,Crop7991 is a cereal suitable for all year season.
Crop7992,Vegetable,76.48,Summer,Crop7992 is a vegetable suitable for summer season.
Crop7993,Fruit,98.49,All year,Crop7993 is a fruit suitable for all year season.
Crop7994,Fruit,65.26,Winter,Crop7994 is a fruit suitable for winter season.
Crop7995,Fruit,86.9,Winter,Crop7995 is a fruit suitable for winter season.
Crop7996,Cereal,183.56,Summer,Crop7996 is a cereal suitable for summer season.
Crop7997,Fruit,146.91,All year,Crop7997 is a fruit suitable for all year season.
Crop7998,Fruit,139.06,Summer,Crop7998 is a fruit suitable for summer season.
Crop7999,Vegetable,101.32,Summer,Crop7999 is a vegetable suitable for summer season.
Crop8000,Fruit,70.12,Monsoon,Crop8000 is a fruit suitable for monsoon season.
Crop8001,Fruit,167.47,All year,Crop8001 is a fruit suitable for all year season.
Crop8002,Vegetable,175.88,Monsoon,Crop8002 is a vegetable suitable for monsoon season.
Crop8003,Vegetable,168.81,Winter,Crop8003 is a vegetable suitable for winter season.
Crop8004,Vegetable,178.65,All year,Crop8004 is a vegetable suitable for all year season.
Crop8005,Cereal,199.06,Summer,Crop8005 is a cereal suitable for summer season.
Crop8006,Fruit,35.89,Monsoon,Crop8006 is a fruit suitable for monsoon season.
Crop8007,Vegetable,122.54,All year,Crop8007 is a vegetable suitable for all year season.
Crop8008,Vegetable,176.89,Summer,Crop8008 is a vegetable suitable for summer season.
Crop8009,Vegetable,80.73,Summer,Crop8009 is a vegetable suitable for summer season.
Crop8010,Fruit,47.83,All year,Crop8010 is a fruit suitable for all year season.
Crop8011,Cereal,156.27,All year,Crop8011 is a cereal suitable for all year season.
Crop8012,Cereal,25.66,Monsoon,Crop8012 is a cereal suitable for monsoon season.
Crop8013,Vegetable,187.98,Monsoon,Crop8013 is a vegetable suitable for monsoon season.
Crop8014,Fruit,27.08,Monsoon,Crop8014 is a fruit suitable for monsoon season.
Crop8015,Cereal,51.1,Summer,Crop8015 is a cereal suitable for summer season.
Crop8016,Vegetable,26.42,Summer,Crop8016 is a vegetable suitable for summer season.
Crop8017,Cereal,181.74,Summer,Crop8017 is a cereal suitable for summer season.
Crop8018,Cereal,170.83,All year,Crop8018 is a cereal suitable for all year season.
Crop8019,Fruit,93.7,Summer,Crop8019 is a fruit suitable for summer season.
Crop8020,Cereal,44.87,Summer,Crop8020 is a cereal suitable for summer season.
Crop8021,Fruit,69.59,Winter,Crop8021 is a fruit suitable for winter season.
Crop8022,Vegetable,59.73,Summer,Crop8022 is a vegetable suitable for summer season.
Crop8023,Fruit,80.2,Winter,Crop8023 is a fruit suitable for winter season.
Crop8024,Fruit,38.04,Winter,Crop8024 is a fruit suitable for winter season.
Crop8025,Vegetable,138.39,Monsoon,Crop8025 is a vegetable suitable for monsoon season.
Crop8026,Cereal,66.57,All year,Crop8026 is a cereal suitable for all year season.
Crop8027,Cereal,137.95,Summer,Crop8027 is a cereal suitable for summer season.
Crop8028,Cereal,110.62,Monsoon,Crop8028 is a cereal suitable for monsoon season.
Crop8029,Cereal,111.39,Summer,Crop8029 is a cereal suitable for summer season.
Crop8030,Fruit,135.96,Winter,Crop8030 is a fruit suitable for winter season.
Crop8031,Cereal,154.35,All year,Crop8031 is a cereal suitable for all year season.
Crop8032,Fruit,32.33,Summer,Crop8032 is a fruit suitable for summer season.
Crop8033,Fruit,39.95,Summer,Crop8033 is a fruit suitable for summer season.
Crop8034,Fruit,110.25,All year,Crop8034 is a fruit suitable for all year season.
Crop8035,Cereal,27.85,Monsoon,Crop8035 is a cereal suitable for monsoon season.
Crop8036,Cereal,183.02,All year,Crop8036 is a cereal suitable for all year season.
Crop8037,Cereal,158.26,Winter,Crop8037 is a cereal suitable for winter season.
Crop8038,Vegetable,76.61,All year,Crop8038 is a vegetable suitable for all year season.
Crop8039,Cereal,170.26,Winter,Crop8039 is a cereal suitable for winter season.
Crop8040,Cereal,123.42,Winter,Crop8040 is a cereal suitable for winter season.
Crop8041,Cereal,171.6,All year,Crop8041 is a cereal suitable for all year season.
Crop8042,Vegetable,57.55,Monsoon,Crop8042 is a vegetable suitable for monsoon season.
Crop8043,Fruit,68.79,Monsoon,Crop8043 is a fruit suitable for monsoon season.
Crop8044,Cereal,146.4,All year,Crop8044 is a cereal suitable for all year season.
Crop8045,Cereal,165.24,Summer,Crop8045 is a cereal suitable for summer season.
Crop8046,Cereal,34.07,Summer,Crop8046 is a cereal suitable for summer season.
Crop8047,Fruit,76.64,Winter,Crop8047 is a fruit suitable for winter season.
Crop8048,Vegetable,46.31,All year,Crop8048 is a vegetable suitable for all year season.
Crop8049,Cereal,62.29,All year,Crop8049 is a cereal suitable for all year season.
Crop8050,Vegetable,126.86,All year,Crop8050 is a vegetable suitable for all year season.
Crop8051,Cereal,142.24,All year,Crop8051 is a cereal suitable for all year season.
Crop8052,Fruit,177.22,Monsoon,Crop8052 is a fruit suitable for monsoon season.
Crop8053,Fruit,41.77,Winter,Crop8053 is a fruit suitable for winter season.
Crop8054,Fruit,166.49,Summer,Crop8054 is a fruit suitable for summer season.
Crop8055,Cereal,20.0,All year,Crop8055 is a cereal suitable for all year season.
Crop8056,Fruit,82.27,Monsoon,Crop8056 is a fruit suitable for monsoon season.
Crop8057,Cereal,72.92,Winter,Crop8057 is a cereal suitable for winter season.
Crop8058,Vegetable,113.38,All year,Crop8058 is a vegetable suitable for all year season.
Crop8059,Cereal,127.25,Monsoon,Crop8059 is a cereal suitable for monsoon season.
Crop8060,Cereal,66.2,Monsoon,Crop8060 is a cereal suitable for monsoon season.
Crop8061,Cereal,191.46,Summer,Crop8061 is a cereal suitable for summer season.
Crop8062,Cereal,110.3,Monsoon,Crop8062 is a cereal suitable for monsoon season.
Crop8063,Fruit,86.7,All year,Crop8063 is a fruit suitable for all year season.
Crop8064,Vegetable,193.25,Summer,Crop8064 is a vegetable suitable for summer season.
Crop8065,Vegetable,40.83,Winter,Crop8065 is a vegetable suitable for winter season.
Crop8066,Fruit,102.39,Summer,Crop8066 is a fruit suitable for summer season.
Crop8067,Cereal,101.14,All year,Crop8067 is a cereal suitable for all year season.
Crop8068,Fruit,133.18,Winter,Crop8068 is a fruit suitable for winter season.
Crop8069,Fruit,60.26,Monsoon,Crop8069 is a fruit suitable for monsoon season.
Crop8070,Cereal,86.42,Monsoon,Crop8070 is a cereal suitable for monsoon season.
Crop8071,Cereal,104.38,Winter,Crop8071 is a cereal suitable for winter season.
Crop8072,Fruit,93.56,Winter,Crop8072 is a fruit suitable for winter season.
Crop8073,Cereal,194.18,Winter,Crop8073 is a cereal suitable for winter season.
Crop8074,Cereal,119.75,All year,Crop8074 is a cereal suitable for all year season.
Crop8075,Cereal,94.17,Monsoon,Crop8075 is a cereal suitable for monsoon season.
Crop8076,Cereal,182.85,Summer,Crop8076 is a cereal suitable for summer season.
Crop8077,Fruit,109.85,All year,Crop8077 is a fruit suitable for all year season.
Crop8078,Fruit,120.1,Winter,Crop8078 is a fruit suitable for winter season.
Crop8079,Vegetable,99.99,Monsoon,Crop8079 is a vegetable suitable for monsoon season.
Crop8080,Fruit,166.69,All year,Crop8080 is a fruit suitable for all year season.
Crop8081,Cereal,165.24,All year,Crop8081 is a cereal suitable for all year season.
Crop8082,Fruit,92.54,Winter,Crop8082 is a fruit suitable for winter season.
Crop8083,Vegetable,134.33,Winter,Crop8083 is a vegetable suitable for winter season.
Crop8084,Fruit,40.95,Winter,Crop8084 is a fruit suitable for winter season.
Crop8085,Cereal,87.7,All year,Crop8085 is a cereal suitable for all year season.
Crop8086,Vegetable,174.52,All year,Crop8086 is a vegetable suitable for all year season.
Crop8087,Fruit,36.64,Monsoon,Crop8087 is a fruit suitable for monsoon season.
Crop8088,Vegetable,47.67,All year,Crop8088 is a vegetable suitable for all year season.
Crop8089,Fruit,188.71,Monsoon,Crop8089 is a fruit suitable for monsoon season.
Crop8090,Vegetable,115.37,Winter,Crop8090 is a vegetable suitable for winter season.
Crop8091,Vegetable,198.51,Summer,Crop8091 is a vegetable suitable for summer season.
Crop8092,Fruit,180.48,Winter,Crop8092 is a fruit suitable for winter season.
Crop8093,Fruit,104.88,Winter,Crop8093 is a fruit suitable for winter season.
Crop8094,Vegetable,96.81,All year,Crop8094 is a vegetable suitable for all year season.
Crop8095,Cereal,38.36,All year,Crop8095 is a cereal suitable for all year season.
Crop8096,Fruit,98.41,Winter,Crop8096 is a fruit suitable for winter season.
Crop8097,Fruit,45.67,All year,Crop8097 is a fruit suitable for all year season.
Crop8098,Cereal,103.97,Monsoon,Crop8098 is a cereal suitable for monsoon season.
Crop8099,Fruit,72.34,Winter,Crop8099 is a fruit suitable for winter season.
Crop8100,Fruit,41.45,Summer,Crop8100 is a fruit suitable for summer season.
Crop8101,Fruit,63.77,All year,Crop8101 is a fruit suitable for all year season.
Crop8102,Cereal,121.04,Winter,Crop8102 is a cereal suitable for winter season.
Crop8103,Fruit,131.4,All year,Crop8103 is a fruit suitable for all year season.
Crop8104,Cereal,112.59,Winter,Crop8104 is a cereal suitable for winter season.
Crop8105,Fruit,121.84,Summer,Crop8105 is a fruit suitable for summer season.
Crop8106,Vegetable,198.39,Winter,Crop8106 is a vegetable suitable for winter season.
Crop8107,Fruit,146.67,Summer,Crop8107 is a fruit suitable for summer season.
Crop8108,Cereal,55.47,Summer,Crop8108 is a cereal suitable for summer season.
Crop8109,Fruit,68.99,Winter,Crop8109 is a fruit suitable for winter season.
Crop8110,Fruit,172.59,Monsoon,Crop8110 is a fruit suitable for monsoon season.
Crop8111,Cereal,55.02,Winter,Crop8111 is a cereal suitable for winter season.
Crop8112,Vegetable,124.14,Monsoon,Crop8112 is a vegetable suitable for monsoon season.
Crop8113,Fruit,64.89,Winter,Crop8113 is a fruit suitable for winter season.
Crop8114,Cereal,89.16,Winter,Crop8114 is a cereal suitable for winter season.
Crop8115,Fruit,189.16,All year,Crop8115 is a fruit suitable for all year season.
Crop8116,Fruit,106.67,Summer,Crop8116 is a fruit suitable for summer season.
Crop8117,Cereal,194.17,Monsoon,Crop8117 is a cereal suitable for monsoon season.
Crop8118,Fruit,92.07,Monsoon,Crop8118 is a fruit suitable for monsoon season.
Crop8119,Vegetable,168.61,All year,Crop8119 is a vegetable suitable for all year season.
Crop8120,Vegetable,145.04,Winter,Crop8120 is a vegetable suitable for winter season.
Crop8121,Fruit,134.49,Winter,Crop8121 is a fruit suitable for winter season.
Crop8122,Vegetable,81.95,Monsoon,Crop8122 is a vegetable suitable for monsoon season.
Crop8123,Vegetable,162.31,Winter,Crop8123 is a vegetable suitable for winter season.
Crop8124,Cereal,153.19,All year,Crop8124 is a cereal suitable for all year season.
Crop8125,Fruit,40.44,Winter,Crop8125 is a fruit suitable for winter season.
Crop8126,Fruit,41.11,Monsoon,Crop8126 is a fruit suitable for monsoon season.
Crop8127,Vegetable,193.96,Summer,Crop8127 is a vegetable suitable for summer season.
Crop8128,Cereal,176.97,Winter,Crop8128 is a cereal suitable for winter season.
Crop8129,Cereal,52.73,Monsoon,Crop8129 is a cereal suitable for monsoon season.
Crop8130,Vegetable,22.39,All year,Crop8130 is a vegetable suitable for all year season.
Crop8131,Vegetable,39.9,Summer,Crop8131 is a vegetable suitable for summer season.
Crop8132,Fruit,98.38,Summer,Crop8132 is a fruit suitable for summer season.
Crop8133,Vegetable,172.59,All year,Crop8133 is a vegetable suitable for all year season.
Crop8134,Vegetable,41.66,Winter,Crop8134 is a vegetable suitable for winter season.
Crop8135,Vegetable,70.3,Winter,Crop8135 is a vegetable suitable for winter season.
Crop8136,Fruit,79.24,Winter,Crop8136 is a fruit suitable for winter season.
Crop8137,Fruit,65.4,Summer,Crop8137 is a fruit suitable for summer season.
Crop8138,Vegetable,53.42,Winter,Crop8138 is a vegetable suitable for winter season.
Crop8139,Fruit,23.38,All year,Crop8139 is a fruit suitable for all year season.
Crop8140,Vegetable,72.29,Winter,Crop8140 is a vegetable suitable for winter season.
Crop8141,Fruit,88.76,Winter,Crop8141 is a fruit suitable for winter season.
Crop8142,Vegetable,38.51,Winter,Crop8142 is a vegetable suitable for winter season.
Crop8143,Fruit,113.95,Winter,Crop8143 is a fruit suitable for winter season.
Crop8144,Fruit,59.88,Summer,Crop8144 is a fruit suitable for summer season.
Crop8145,Fruit,111.09,All year,Crop8145 is a fruit suitable for all year season.
Crop8146,Fruit,144.87,All year,Crop8146 is a fruit suitable for all year season.
Crop8147,Fruit,188.51,Summer,Crop8147 is a fruit suitable for summer season.
Crop8148,Cereal,176.8,All year,Crop8148 is a cereal suitable for all year season.
Crop8149,Fruit,40.72,Monsoon,Crop8149 is a fruit suitable for monsoon season.
Crop8150,Cereal,159.87,Winter,Crop8150 is a cereal suitable for winter season.
Crop8151,Cereal,106.87,Winter,Crop8151 is a cereal suitable for winter season.
Crop8152,Vegetable,42.02,Monsoon,Crop8152 is a vegetable suitable for monsoon season.
Crop8153,Vegetable,73.21,Monsoon,Crop8153 is a vegetable suitable for monsoon season.
Crop8154,Cereal,85.54,Monsoon,Crop8154 is a cereal suitable for monsoon season.
Crop8155,Vegetable,109.94,All year,Crop8155 is a vegetable suitable for all year season.
Crop8156,Cereal,64.61,Summer,Crop8156 is a cereal suitable for summer season.
Crop8157,Vegetable,160.65,Monsoon,Crop8157 is a vegetable suitable for monsoon season.
Crop8158,Vegetable,53.65,Winter,Crop8158 is a vegetable suitable for winter season.
Crop8159,Vegetable,96.66,All year,Crop8159 is a vegetable suitable for all year season.
Crop8160,Fruit,48.8,Winter,Crop8160 is a fruit suitable for winter season.
Crop8161,Vegetable,69.23,All year,Crop8161 is a vegetable suitable for all year season.
Crop8162,Cereal,56.27,Winter,Crop8162 is a cereal suitable for winter season.
Crop8163,Fruit,96.58,All year,Crop8163 is a fruit suitable for all year season.
Crop8164,Vegetable,84.34,Summer,Crop8164 is a vegetable suitable for summer season.
Crop8165,Fruit,91.94,Summer,Crop8165 is a fruit suitable for summer season.
Crop8166,Fruit,98.25,Monsoon,Crop8166 is a fruit suitable for monsoon season.
Crop8167,Fruit,27.81,All year,Crop8167 is a fruit suitable for all year season.
Crop8168,Cereal,133.49,Monsoon,Crop8168 is a cereal suitable for monsoon season.
Crop8169,Vegetable,117.66,Summer,Crop8169 is a vegetable suitable for summer season.
Crop8170,Vegetable,34.87,Summer,Crop8170 is a vegetable suitable for summer season.
Crop8171,Fruit,105.4,Summer,Crop8171 is a fruit suitable for summer season.
Crop8172,Fruit,44.94,Monsoon,Crop8172 is a fruit suitable for monsoon season.
Crop8173,Cereal,35.65,All year,Crop8173 is a cereal suitable for all year season.
Crop8174,Cereal,74.69,Winter,Crop8174 is a cereal suitable for winter season.
Crop8175,Fruit,68.57,Summer,Crop8175 is a fruit suitable for summer season.
Crop8176,Cereal,195.64,Winter,Crop8176 is a cereal suitable for winter season.
Crop8177,Fruit,91.89,Summer,Crop8177 is a fruit suitable for summer season.
Crop8178,Fruit,117.06,Summer,Crop8178 is a fruit suitable for summer season.
Crop8179,Fruit,114.9,Monsoon,Crop8179 is a fruit suitable for monsoon season.
Crop8180,Fruit,50.38,Summer,Crop8180 is a fruit suitable for summer season.
